Date,Open,High,Low,Close,Adj Close,Volume,ds,trend,yearly,weekly,LR_KMeans_Prediction,Random_Forest_Prediction,Residual_Cluster,Prophet_Forecast
2011-02-08,4.756,5.05,4.6,4.898,4.898,17524500,2011-02-08,4.244249704713936,13.164994991642203,-0.14411885724659165,5.3164158970262365,4.698330549327896,0,17.265125839109547
2011-02-09,4.826,4.836,4.558,4.642,4.642,13178000,2011-02-09,4.252644866112672,12.876832505724973,0.00703780528096886,5.662443178742063,4.799489571584986,0,17.136515177118614
2011-02-10,4.652,4.728,4.562,4.644,4.644,4180500,2011-02-10,4.261040027511409,12.532989100282034,-0.7764225258988912,5.0006891448131086,4.695332540496935,0,16.017606601894553
2011-02-11,4.65,4.75,4.588,4.65,4.65,3172500,2011-02-11,4.269435188910145,12.118194002907027,-1.5915505664938379,4.593891193522137,4.680395414268249,0,14.796078625323336
2011-02-14,4.728,4.828,4.61,4.616,4.616,6415500,2011-02-14,4.294620673106353,10.321819491194002,0.09055894211962626,5.395762197915585,4.6848974412055995,0,14.706999106419982
2011-02-15,4.602,4.634,4.512,4.568,4.568,4768500,2011-02-15,4.303015834505089,9.508358482890802,-0.1441188572443941,5.231014593809336,4.684953827740735,0,13.667255460151498
2011-02-16,4.62,4.994,4.614,4.946,4.946,20575500,2011-02-16,4.311410995903826,8.578948989943848,0.007037805283271366,5.234547409273025,4.699775448323623,0,12.897397791130945
2011-02-17,4.926,5.098,4.71,4.72,4.72,13092000,2011-02-17,4.319806157302562,7.53286177910493,-0.776422525900988,5.172723389888007,4.847922640845623,0,11.076245410506504
2011-02-18,4.666,4.698,4.592,4.636,4.636,11853500,2011-02-18,4.328201318701298,6.372450296128098,-1.5915505664929126,4.50978403381144,4.699607137179033,0,9.109101048336484
2011-02-22,4.576,4.6,4.356,4.374,4.374,10323000,2011-02-22,4.361781964296243,0.7391300195799171,-0.14411885724582973,5.027963820863461,4.650241337567274,0,4.9567931266303304
2011-02-23,4.436,4.5,4.222,4.366,4.366,8028000,2011-02-23,4.37017712569498,-0.8555756367777181,0.007037805282418811,4.8038726394004865,4.526730160812253,0,3.5216392941996806
2011-02-24,4.356,4.516,4.3,4.506,4.506,5276500,2011-02-24,4.378572287093716,-2.4923269726178523,-0.7764225259030851,4.373500653304879,4.556618195164254,0,1.1098227885727785
2011-02-25,4.562,4.77,4.538,4.722,4.722,6731500,2011-02-25,4.386967448492452,-4.151957770391628,-1.5915505664919871,4.046868178444433,4.6399670434520655,0,-1.3565408883911623
2011-02-28,4.748,4.82,4.7,4.778,4.778,5256000,2011-02-28,4.412152932688661,-9.064723169680269,0.09055894212159923,4.962298981912515,4.700669884052938,0,-4.562011294870008
2011-03-01,4.81,4.864,4.74,4.788,4.788,5532000,2011-03-01,4.420548094087398,-10.611892116226425,-0.1441188572447417,4.8581307981090776,4.763314868124584,0,-6.335462879383767
2011-03-02,4.764,4.856,4.746,4.804,4.804,3316500,2011-03-02,4.428943255486134,-12.081032791796776,0.007037805283729946,4.9128320204357525,4.779579391341562,0,-7.645051731026912
2011-03-03,4.896,4.958,4.812,4.872,4.872,3201000,2011-03-03,4.43733841688487,-13.45421931668362,-0.7764225259009571,4.5108049858372,4.909923433330501,0,-9.793303425699706
2011-03-04,4.896,4.998,4.756,4.99,4.99,7900500,2011-03-04,4.4457335782836065,-14.715268887210792,-1.5915505664938068,4.138982008207709,4.920945896376674,0,-11.861085875420992
2011-03-07,4.986,5.08,4.94,4.988,4.988,10168000,2011-03-07,4.4709190624798145,-17.696683523881063,0.0905589421225457,5.021291830171764,4.927994345986837,0,-13.135205519278703
2011-03-08,4.92,4.992,4.8,4.932,4.932,6999500,2011-03-08,4.479314223878551,-18.392927220176553,-0.14411885724365353,4.875803457646166,4.919763101616318,0,-14.057731853541654
2011-03-09,4.932,4.998,4.854,4.944,4.944,4624000,2011-03-09,4.487709385277287,-18.932082673310262,0.007037805280532816,4.8854572981307,4.889640438592353,0,-14.437335482752442
2011-03-10,4.888,4.898,4.746,4.802,4.802,5085000,2011-03-10,4.496104546676023,-19.313389516806822,-0.7764225259016789,4.495330500469482,4.876526525219466,0,-15.59370749603248
2011-03-11,4.77,4.85,4.706,4.814,4.814,4654000,2011-03-11,4.50449970807476,-19.538845697394667,-1.591550566492567,3.9412984307159347,4.76714037378066,0,-16.62589655581247
2011-03-14,4.764,4.8,4.64,4.65,4.65,5830000,2011-03-14,4.529685192270969,-19.338245893436156,0.09055894212357225,4.8080927867568235,4.7564039626313575,0,-14.71800175904161
2011-03-15,4.44,4.592,4.36,4.59,4.59,6594000,2011-03-15,4.538080353669705,-19.009535781381828,-0.14411885724397985,4.530283651800421,4.676783500782181,0,-14.6155742849561
2011-03-16,4.572,4.65,4.538,4.564,4.564,5848500,2011-03-16,4.546475515068441,-18.5696597584357,0.007037805281843951,4.564284330583506,4.658178970936735,0,-14.016146438085421
2011-03-17,4.648,4.686,4.528,4.562,4.562,4613000,2011-03-17,4.554870676467178,-18.032459315804658,-0.7764225259024009,4.154202696138801,4.629072513214449,0,-14.25401116523988
2011-03-18,4.638,4.638,4.502,4.592,4.592,3439500,2011-03-18,4.563265837865913,-17.41257770769386,-1.5915505664913279,3.756677552860224,4.63000599951361,0,-14.440862436319275
2011-03-21,4.61,4.61,4.508,4.546,4.546,2058500,2011-03-21,4.588451322062123,-15.207263593581317,0.0905589421221347,4.690700883926097,4.660793366165982,0,-10.528253329397057
2011-03-22,4.546,4.572,4.4,4.438,4.438,2914500,2011-03-22,4.596846483460859,-14.405832923393081,-0.1441188572454154,4.545924958341447,4.578054717162001,0,-9.95310529717764
2011-03-23,4.422,4.454,4.354,4.442,4.442,2114000,2011-03-23,4.605241644859595,-13.59389709782618,0.007037805280991363,4.544313639540988,4.520042030363768,0,-8.981617647685592
2011-03-24,4.428,4.476,4.396,4.466,4.466,2311000,2011-03-24,4.613636806258332,-12.783375920141932,-0.7764225259044979,4.1777485822326135,4.541707874007101,0,-8.946161639788098
2011-03-25,4.486,4.6,4.48,4.55,4.55,2840000,2011-03-25,4.622031967657068,-11.98475743146081,-1.5915505664931475,3.80972895735427,4.5730990226537145,0,-8.954276030296892
2011-03-28,4.54,4.708,4.51,4.65,4.65,5290500,2011-03-28,4.647217451853276,-9.740866353973301,0.09055894212069728,4.795729089904978,4.638540497397366,0,-5.003089959999329
2011-03-29,4.66,4.8,4.642,4.784,4.784,3777000,2011-03-29,4.655612613252012,-9.06187915441401,-0.14411885724685097,4.787539498962421,4.701242234855851,0,-4.550385398408848
2011-03-30,4.822,4.898,4.602,4.742,4.742,6116500,2011-03-30,4.664007779803372,-8.42233471473437,0.007037805283293835,5.011709602913311,4.777185289030089,0,-3.7512891296477058
2011-03-31,5.31,5.742,5.3,5.55,5.55,57589000,2011-03-31,4.6724029463547305,-7.8228673640784505,-0.7764225259009949,4.594508825526042,5.231091058890228,0,-3.926886943624715
2011-04-01,5.49,5.636,5.314,5.332,5.332,14324000,2011-04-01,4.680798112906089,-7.2627660556708955,-1.591550566492222,4.9905664739757585,5.485992564819807,0,-4.173518509257029
2011-04-04,5.366,5.4,5.046,5.166,5.166,13046500,2011-04-04,4.705983612560167,-5.795897776924053,0.0905589421216437,5.6444491811898905,5.264419300000844,0,-0.9993552222422428
2011-04-05,5.18,5.4,5.138,5.34,5.34,15904500,2011-04-05,4.714378779111526,-5.367028340239541,-0.14411885724606782,5.401527465718894,5.222750477953102,0,-0.7967684183740822
2011-04-06,5.398,5.402,5.16,5.298,5.298,6441500,2011-04-06,4.722773945662885,-4.961872158377319,0.00703780528244128,5.652443980262575,5.312748444316565,0,-0.23206040743199274
2011-04-07,5.37,5.588,5.29,5.448,5.448,14051500,2011-04-07,4.7311691122142445,-4.57671513118867,-0.7764225259030918,5.232294966120838,5.299447208050938,0,-0.6219685448775172
2011-04-08,5.516,5.52,5.272,5.298,5.298,9732000,2011-04-08,4.739564278765604,-4.2082551980164,-1.5915505664912966,4.978881147751423,5.437694503989576,0,-1.0602414857420932
2011-04-11,5.294,5.306,5.004,5.054,5.054,6847000,2011-04-11,4.764749778419681,-3.180708030303057,0.09055894212028658,5.674457603692255,5.247027188162803,0,1.6746006902369102
2011-04-12,5.016,5.042,4.86,4.93,4.93,6787000,2011-04-12,4.77314494497104,-2.86140690594705,-0.14411885724245607,5.345097743115041,5.078920797651999,0,1.767619181781534
2011-04-13,5.026,5.138,4.962,4.986,4.986,6057500,2011-04-13,4.781540111522399,-2.5550910302425005,0.007037805281588792,5.315235204969525,4.903891064076429,0,2.233486886561487
2011-04-14,4.974,5.056,4.84,5.028,5.028,4917000,2011-04-14,4.789935278073758,-2.2643298866881407,-0.7764225259038137,4.977767917882363,4.916065823125333,0,1.7491828654818034
2011-04-15,5.13,5.236,5.082,5.116,5.116,4717500,2011-04-15,4.798330444625117,-1.99282724089927,-1.591550566490057,4.60854558851056,5.062892943451021,0,1.2139526372357903
2011-04-18,5.026,5.124,4.872,5.006,5.006,5169500,2011-04-18,4.823515944279194,-1.3458248410443892,0.0905589421212327,5.5493173589416305,5.132327129394631,0,3.568250045356037
2011-04-19,5.052,5.052,4.93,5.032,5.032,2743500,2011-04-19,4.8319111108305535,-1.2071814671149759,-0.14411885724389167,5.328406521752985,4.939091311139519,0,3.480610786471686
2011-04-20,5.14,5.218,5.06,5.15,5.15,4186000,2011-04-20,4.840306277381912,-1.1188599176954943,0.00703780528073617,5.445910373202278,5.070723500088023,0,3.7284841649671536
2011-04-21,5.17,5.396,5.118,5.348,5.348,6930500,2011-04-21,4.848701443933272,-1.0881661998345347,-0.7764225259030607,5.168273622370813,5.181681298433295,0,2.984112718195676
2011-04-25,5.34,5.346,5.194,5.278,5.278,4004500,2011-04-25,4.882282110138709,-1.6742258310559972,0.09055894211979543,5.781509982671553,5.361008705126443,0,3.298615221202507
2011-04-26,5.332,5.45,5.262,5.386,5.386,7000000,2011-04-26,4.890677276690067,-2.0240013078157393,-0.14411885724674153,5.5805746247049,5.28807993826776,0,2.7225571116275855
2011-04-27,5.386,5.472,5.326,5.416,5.416,4984500,2011-04-27,4.899072443241426,-2.461330579569106,0.007037805283038674,5.755323062072227,5.407405306023649,0,2.444779668955359
2011-04-28,5.414,5.538,5.344,5.532,5.532,8000000,2011-04-28,4.907467609792786,-2.986704614458674,-0.7764225259037828,5.3779939100391285,5.435199154333348,0,1.1443404694303285
2011-04-29,5.538,5.574,5.484,5.52,5.52,3630000,2011-04-29,4.915862776344144,-3.5988886364706967,-1.5915505664936969,5.07011594243169,5.493451500811429,0,-0.27457642662024906
2011-05-02,5.52,5.56,5.412,5.49,5.49,3923000,2011-05-02,4.941048275998222,-5.9169905872194075,0.090558942123286,5.839943099078132,5.491847175562314,0,-0.8853833690978998
2011-05-03,5.476,5.478,5.3,5.374,5.374,4569500,2011-05-03,4.9494434425495815,-6.828244115737563,-0.1441188572456535,5.66886264597993,5.476755888453433,0,-2.0229195304336356
2011-05-04,5.356,5.4,5.15,5.338,5.338,5222500,2011-05-04,4.957838609100941,-7.793669661151322,0.0070378052800225965,5.6108760625772165,5.405501661416312,0,-2.828793246770358
2011-05-05,5.44,5.488,5.234,5.288,5.288,6092500,2011-05-05,4.966233775652299,-8.802055635716158,-0.7764225259045046,5.156884459926946,5.329431454152916,0,-4.6122443859683635
2011-05-06,5.38,5.54,5.324,5.424,5.424,4908500,2011-05-06,4.974628942203658,-9.841058582695153,-1.5915505664930856,4.667944184352111,5.332865505526656,0,-6.45798020698458
2011-05-09,5.4,5.6,5.37,5.582,5.582,4582000,2011-05-09,4.999814441857736,-13.007129777577644,0.09055894212184869,5.563546378409054,5.444994999895658,0,-7.916756393598059
2011-05-10,5.648,5.79,5.582,5.666,5.666,7676500,2011-05-10,5.0082096084090955,-14.032376789858281,-0.144118857247089,5.566098512936571,5.600552954664704,0,-9.168286038696273
2011-05-11,5.64,5.66,5.384,5.414,5.414,4812500,2011-05-11,5.016604774960454,-15.019680560129792,0.007037805281333665,5.698368291074571,5.601254649559239,0,-9.996037979888005
2011-05-12,5.414,5.548,5.33,5.534,5.534,3140000,2011-05-12,5.024999941511814,-15.956199128051429,-0.7764225259052265,5.038749756969748,5.438008082080065,0,-11.707621712444842
2011-05-13,5.6,5.638,5.46,5.51,5.51,3307500,2011-05-13,5.033395108063173,-16.83012038852666,-1.5915505664945913,4.735057830256076,5.501325922025416,0,-13.388275846958075
2011-05-16,5.598,5.598,5.31,5.32,5.32,3778500,2011-05-16,5.05858060771725,-18.97928804395828,0.09055894212041102,5.500708715897766,5.508058773109409,0,-13.830148494120621
2011-05-17,5.4,5.4,5.144,5.192,5.192,6171000,2011-05-17,5.066975774268609,-19.51438128079223,-0.1441188572434773,5.185339628378289,5.334373139113551,0,-14.591524363767096
2011-05-18,5.22,5.294,5.104,5.27,5.27,3647500,2011-05-18,5.075370940819968,-19.951787030203295,0.00703780528363597,5.119741376876465,5.276040176473186,0,-14.869378284099689
2011-05-19,5.406,5.688,5.32,5.64,5.64,13275500,2011-05-19,5.083766107371328,-20.29037594249762,-0.7764225259002486,4.791041897969896,5.422145087385229,0,-15.983032361026538
2011-05-20,5.652,5.656,5.47,5.594,5.594,4212500,2011-05-20,5.092161273922686,-20.531104365332258,-1.5915505664936656,4.7363647086755485,5.677673980074546,0,-17.030493657903236
2011-05-23,5.524,5.524,5.324,5.364,5.364,4318000,2011-05-23,5.117346773576763,-20.70536322899695,0.09055894212143761,5.520121274802036,5.5852612587099655,0,-15.497457513298755
2011-05-24,5.404,5.5,5.32,5.344,5.344,3068500,2011-05-24,5.125741940128123,-20.602748865365673,-0.1441188572463271,5.188997837520295,5.474365417105167,0,-15.621125782483873
2011-05-25,5.38,5.802,5.234,5.796,5.796,23465500,2011-05-25,5.134137106679482,-20.434452907775384,0.007037805282783515,5.262376302504091,5.5233633319816136,0,-15.293277995813117
2011-05-26,5.764,5.952,5.62,5.896,5.896,16684500,2011-05-26,5.142532273230841,-20.210945873279616,-0.7764225259009705,5.3202860078305,5.846944392677182,0,-15.844836125949747
2011-05-27,5.908,5.934,5.764,5.91,5.91,8435500,2011-05-27,5.1509274397822,-19.943389875520054,-1.5915505664927403,4.998658781962278,5.871224768837029,0,-16.384013002230596
2011-05-31,5.938,6.056,5.91,6.028,6.028,16452500,2011-05-31,5.1845081059876374,-18.661808995593404,-0.14411885724523907,5.767489208381259,5.90369397347164,0,-13.621419746851009
2011-06-01,6.0,6.02,5.676,5.704,5.704,7649500,2011-06-01,5.192903272538995,-18.342792439908735,0.007037805284094517,5.969895113787383,5.964036101592586,0,-13.142851362085647
2011-06-02,5.704,5.864,5.702,5.752,5.752,4931500,2011-06-02,5.201298439090355,-18.043102171684275,-0.7764225259030675,5.282137786805296,5.683568764818815,0,-13.618226258496989
2011-06-03,5.99,6.3,5.9,6.026,6.026,31046000,2011-06-03,5.209693605641714,-17.76994311447496,-1.5915505664945602,4.9391407423360905,5.865112540470841,0,-14.151800075327802
2011-06-06,6.02,6.026,5.652,5.74,5.74,11655500,2011-06-06,5.234879105295792,-17.15743035240905,0.09055894212094663,6.047110481812679,5.953053792846133,0,-11.831992304992308
2011-06-07,5.788,5.878,5.652,5.674,5.674,6110500,2011-06-07,5.243274271847151,-17.029418591369204,-0.144118857244151,5.647932354224613,5.759801526219827,0,-11.930263176766202
2011-06-08,5.688,5.72,5.404,5.424,5.424,8479500,2011-06-08,5.25166943839851,-16.93861701285306,0.007037805281078339,5.668674009629897,5.640132859521308,0,-11.679909769173475
2011-06-09,5.486,5.62,5.42,5.524,5.524,8016000,2011-06-09,5.26006460494987,-16.881938442236304,-0.7764225258995643,5.02442459829109,5.454116024645094,0,-12.398296363185997
2011-06-10,5.504,5.66,5.47,5.572,5.572,7833000,2011-06-10,5.268459771501227,-16.85475552409978,-1.5915505664933207,4.73246352840048,5.514857015386777,0,-13.17784631909187
2011-06-13,5.614,5.776,5.576,5.686,5.686,8567000,2011-06-13,5.293645271155305,-16.884984000069615,0.09055894212189303,5.610185576182653,5.623955294441526,0,-11.500779786792414
2011-06-14,5.708,5.94,5.704,5.72,5.72,7867000,2011-06-14,5.3020404377066646,-16.906017069809632,-0.1441188572444772,5.593958439663367,5.6533828618924495,0,-11.748095489347442
2011-06-15,5.688,5.69,5.414,5.464,5.464,6725000,2011-06-15,5.310435604258024,-16.918087168555488,0.007037805282208489,5.704551417156517,5.643355110217143,0,-11.600613759015253
2011-06-16,5.534,5.6,5.148,5.3,5.3,9211000,2011-06-16,5.318830770809383,-16.912395986806626,-0.7764225259016615,5.067177782375543,5.489485287155052,0,-12.369987741898905
2011-06-17,5.374,5.54,5.228,5.3,5.3,8570000,2011-06-17,5.327225937360742,-16.88049035896579,-1.5915505664923955,4.513796345315604,5.326139108805156,0,-13.144814988097442
2011-06-20,5.258,5.292,5.1,5.202,5.202,7689000,2011-06-20,5.352411437014819,-16.554256331390867,0.09055894212053564,5.3677345886965755,5.324785297764793,0,-11.111285952255514
2011-06-21,5.248,5.546,5.2,5.506,5.506,7480000,2011-06-21,5.3608066035661786,-16.349836925111095,-0.14411885724591275,5.154847061266531,5.316016173338536,0,-11.13314917879083
2011-06-22,5.474,5.65,5.42,5.442,5.442,7378000,2011-06-22,5.369201770117537,-16.0916894228473,0.007037805281356034,5.526932801221222,5.50568976078154,0,-10.715449847448404
2011-06-23,5.44,5.544,5.242,5.542,5.542,5850000,2011-06-23,5.377596936668897,-15.778717965833277,-0.7764225259037584,5.063381305234016,5.469803236094515,0,-11.17754355506814
2011-06-24,5.528,5.594,5.452,5.514,5.514,18042500,2011-06-24,5.385992103220256,-15.41157458787703,-1.5915505664911558,4.776361389430011,5.514338238644846,0,-11.617133051147931
2011-06-27,5.546,5.656,5.462,5.492,5.492,9047000,2011-06-27,5.411177602874333,-14.017803514275743,0.09055894212148205,5.631796843292192,5.51721285434361,0,-8.516066969279926
2011-06-28,5.558,5.65,5.534,5.622,5.622,4446000,2011-06-28,5.419572769425692,-13.474866271136028,-0.1441188572448247,5.516147740832407,5.5219729211443305,0,-8.19941235895516
2011-06-29,5.7,5.818,5.614,5.658,5.658,7309000,2011-06-29,5.427967935977051,-12.905908596381625,0.007037805282667103,5.7350110752620855,5.639327597633391,0,-7.470902855121908
2011-06-30,5.7,5.866,5.68,5.826,5.826,4733500,2011-06-30,5.436363102528411,-12.320556743030885,-0.7764225259002553,5.379624487766523,5.659941508811131,0,-7.660616166402731
2011-07-01,5.814,5.92,5.76,5.804,5.804,4274500,2011-07-01,5.444758269079769,-11.7292370804042,-1.5915505664932896,5.1512887771979665,5.841327469185285,0,-7.876029377817718
2011-07-05,5.804,5.904,5.742,5.828,5.828,4980000,2011-07-05,5.478338935285206,-9.523991972543785,-0.14411885724626028,5.909703611608165,5.8653752786765665,0,-4.1897718945048394
2011-07-06,5.828,5.828,5.71,5.792,5.792,4634500,2011-07-06,5.486734101836565,-9.066000486081645,0.007037805282805984,6.029560910364003,5.867801955546465,0,-3.5722285789622736
2011-07-07,5.828,6.0,5.802,5.946,5.946,6639500,2011-07-07,5.495129268387924,-8.664279260371144,-0.7764225259023524,5.6105610651177376,5.869353514404274,0,-3.945572517885571
2011-07-08,5.978,5.978,5.718,5.762,5.762,6203000,2011-07-08,5.503524434939283,-8.326310560880621,-1.59155056649205,5.359782269282377,5.92187810846645,0,-4.414336692433386
2011-07-11,5.68,5.706,5.6,5.67,5.67,4879000,2011-07-11,5.528709934593361,-7.745850628745091,0.09055894212107121,6.037525933276226,5.836625695801499,0,-2.126581752030658
2011-07-12,5.674,5.818,5.6,5.634,5.634,5227000,2011-07-12,5.5371051011447205,-7.704810722797374,-0.14411885724406284,5.834819495019445,5.655936368015508,0,-2.3118244788967166
2011-07-13,5.686,5.806,5.58,5.728,5.728,5330000,2011-07-13,5.545500267696078,-7.7391843867782715,0.007037805281953363,5.872957789576371,5.642871542927143,0,-2.1866463138002397
2011-07-14,5.706,5.792,5.45,5.522,5.522,5795000,2011-07-14,5.553895434247438,-7.845590677327307,-0.7764225259030741,5.568442000883685,5.668536354366006,0,-3.068117768982943
2011-07-15,5.558,5.566,5.48,5.516,5.516,3545000,2011-07-15,5.562290600798797,-8.018807733937855,-1.5915505664908107,4.946781150264781,5.527879616533417,0,-4.048067699629871
2011-07-18,5.468,5.49,5.326,5.446,5.446,4259500,2011-07-18,5.587476100452875,-8.86263906336012,0.09055894212201751,5.768296355260416,5.526326270287006,0,-3.184604020785228
2011-07-19,5.516,5.622,5.508,5.578,5.578,5130500,2011-07-19,5.595871267004234,-9.219729716278442,-0.14411885724438914,5.572882448043543,5.496385252060415,0,-3.7679773065185964
